date,Fruits
128639,1
128632,0
128633,1
128634,0
128635,1
128636,1
128638,1
128640,0
128577,0
128641,1
128613,1
128611,1
128643,0
128588,0
128576,0
128605,0
128606,1
128607,1
128698,0
128690,0
128692,0
128694,1
128695,1
128696,1
128697,0
128699,1
128689,0
128700,0
128701,1
128703,0
128676,1
128674,0
128645,1
128675,1
128687,0
128608,0
128679,0
128642,1
128644,1
128704,1
128688,1
128677,1
128678,1
128680,1
128686,1
128681,0
128682,1
128683,1
112298,1
128684,0
128685,0
128631,0
128630,1
128612,0
128800,1
128824,0
128825,0
128826,0
128827,0
128828,1
128802,0
112303,1
128822,1
128771,1
128784,1
128772,1
128773,1
128775,0
128776,1
128823,0
128821,0
128778,1
128810,1
128804,1
128805,0
128806,1
128807,1
128808,0
128809,1
128811,1
128818,0
128812,0
128813,1
128815,0
128801,1
128816,1
128817,1
128777,0
128779,1
128628,0
128617,0
128706,0
128575,1
128627,1
128614,0
128615,1
128616,0
128618,1
128798,0
128619,1
128621,0
128622,0
128623,1
128625,1
128626,1
128708,1
128797,1
128780,1
128786,1
128781,1
128782,1
128783,1
128785,0
112306,1
128799,1
128787,0
128795,1
128788,1
128789,1
128790,0
128791,0
128792,1
128793,0
128660,1
128646,1
128474,1
128647,1
127963,0
127966,0
127967,1
127969,0
127970,0
127971,1
127972,0
127973,1
127975,1
127953,1
127976,1
127977,1
127978,1
127980,1
127981,1
127962,1
127961,1
127955,1
127873,1
127867,1
127868,1
127869,1
127870,1
127871,1
127872,0
127874,0
127974,1
127875,1
127877,1
127878,0
127918,1
127920,0
127844,0
127982,1
127984,1
127985,1
127942,0
127934,1
127937,1
127950,0
127938,1
127939,1
127940,0
127943,0
127932,1
127944,1
127945,1
127946,0
127947,1
127948,1
127949,0
127933,1
127931,0
127987,1
127922,1
127988,1
127989,1
127954,1
127952,0
127921,1
127936,1
127924,1
112319,1
112318,1
127925,0
127926,1
127927,1
127929,1
127930,1
127879,1
127865,1
127863,1
128271,0
128667,1
128668,1
128669,1
128670,1
128671,1
128672,0
128270,1
128665,1
128269,1
127898,1
127883,0
127884,1
127885,0
127886,1
128666,1
128664,0
127890,1
128655,1
128648,1
112301,0
128649,1
128650,0
128652,0
128653,1
128656,0
128663,0
128658,1
112302,1
128659,1
128661,1
128673,1
128662,1
127889,0
127891,1
127862,0
127849,0
127917,0
127882,0
127880,1
127919,1
127864,0
127846,0
127851,1
127915,1
127852,1
127853,0
127855,0
127856,0
127860,1
127861,0
127916,0
127913,1
127893,1
127881,0
127894,0
112315,1
127895,1
112316,1
127897,1
127900,1
127902,1
127912,0
127903,1
112317,1
127906,1
127908,0
127909,1
127910,1
128803,1
128814,1
128707,1
128770,1
128510,1
128511,0
128512,0
128513,1
128514,1
128515,0
128516,0
128522,1
128536,1
128523,0
128524,1
128525,1
128526,1
128527,1
128528,1
128509,1
128508,1
128506,1
128569,1
128563,1
128565,1
128566,1
112230,0
128567,1
128568,1
128570,1
128505,1
128539,1
128537,0
112231,1
128503,0
128517,0
112232,1
128530,1
128532,1
128533,0
128344,1
128331,0
128332,1
128335,0
128337,0
128338,0
128339,1
128345,1
128329,1
128346,1
128347,0
128348,0
128313,1
128310,0
128350,1
128312,1
128327,1
128534,1
128315,0
128535,0
128429,1
128427,0
128424,1
128328,1
128314,1
128316,0
128324,1
128317,0
128318,1
128319,0
128320,1
128321,0
128323,1
112227,1
128562,1
128560,1
128466,0
128495,1
128496,1
128497,1
128498,0
128468,1
128467,1
128449,1
128493,1
128431,0
128432,1
128433,1
128434,1
128435,1
128436,1
128494,1
128492,0
128438,1
128483,1
128475,1
128476,1
128477,0
128478,1
112213,0
128481,0
128484,0
128490,1
112214,0
128485,1
128486,1
128487,1
128488,1
128489,1
128437,1
128439,1
128559,0
128549,1
128541,0
128542,0
128543,1
128544,1
128545,1
128548,1
128550,1
128502,0
128551,1
128552,1
128555,0
128557,1
128538,0
128558,1
128556,1
128501,1
128445,0
128454,1
128446,0
128450,0
128465,1
128451,1
128452,0
128453,0
128455,1
128499,1
128456,0
128457,1
128458,1
128459,0
128461,1
128464,0
128287,1
112234,1
128273,0
128755,0
128748,1
128750,0
128751,1
112228,1
128752,0
128753,1
128737,1
128745,1
128756,1
128757,0
128758,1
128759,1
128761,1
128762,1
128747,0
128743,1
128764,1
128386,1
128379,0
128380,1
128382,1
128383,0
128384,0
128385,1
128387,1
128742,0
128571,0
128572,1
128574,1
128754,1
128739,0
128740,1
128763,0
128765,0
128376,0
128729,1
128722,0
128723,1
128724,1
128726,0
128727,1
128728,0
128730,1
128721,0
128732,1
112305,1
128733,1
112304,0
128734,0
128768,1
128735,1
128719,1
128766,1
128710,0
128767,0
128738,0
128736,1
128769,1
128720,1
128709,1
128711,1
128718,0
128712,1
128713,1
128714,0
128715,1
128716,1
128717,1
128377,0
128372,0
128274,0
128349,1
128298,1
128299,1
128300,1
128301,0
128303,1
128304,1
128351,0
112233,1
128423,0
128408,1
128393,1
128397,0
128398,1
128399,1
128297,1
128296,1
128401,1
128280,1
112229,1
128275,1
128276,0
128277,1
128278,1
128279,1
128282,0
128295,1
128283,0
128285,0
128289,1
128308,1
128292,1
128294,0
128400,1
128402,0
128388,1
128360,1
128352,1
128369,1
128353,1
128354,1
128355,1
128359,0
128361,1
128392,1
128363,1
128364,0
128365,0
128366,1
128368,0
128371,1
128389,1
128422,1
128403,1
128412,1
128404,1
128406,1
128407,1
128409,1
128391,0
128411,1
128413,1
128421,1
128414,0
128416,1
128417,1
128418,0
128419,0
128420,0
131642,0
107070,1
107356,1
106821,1
107668,0
107667,1
107666,1
107665,1
107664,1
107663,1
107662,0
110779,0
107660,1
107659,1
107658,1
107657,1
107656,1
107655,1
107675,0
107669,0
107670,1
107671,1
107719,1
107725,0
131720,0
107723,1
107722,1
107721,0
131722,1
107717,1
131658,0
110770,0
107697,1
107695,1
107674,1
107673,0
107672,1
110777,1
131768,1
131756,0
106820,0
107679,0
107678,1
107676,1
131762,0
107253,1
131763,1
106819,0
107681,1
110880,0
106818,1
131764,1
106817,0
106816,1
131765,1
107680,1
110778,1
107694,1
131759,1
107693,1
107692,1
131757,1
131758,1
107690,0
107689,1
131760,0
131761,1
107687,0
107686,0
107685,1
107684,1
107683,1
107682,1
107726,1
107727,1
107728,0
107600,1
110787,1
107605,1
131679,1
107603,0
107602,1
107601,1
107599,0
107607,1
107598,0
131680,0
107597,1
107595,1
131681,1
107653,0
107606,1
107608,1
107715,1
107594,1
131678,0
107577,1
107576,0
107575,1
110789,1
107651,0
110788,0
107609,0
107615,1
107614,0
107613,1
107612,1
107611,1
107610,1
107654,0
107714,0
107729,0
107735,1
107716,0
107698,1
131684,1
110771,1
107737,1
107736,1
107734,0
107700,1
131686,1
131687,1
107733,1
107732,1
107731,0
107730,1
107699,1
107701,1
107713,0
107707,1
107712,1
110772,1
107711,0
107710,0
107709,1
131682,1
110773,1
107702,0
107706,1
107705,0
110774,1
110775,0
131683,1
110776,1
106814,1
106813,1
107579,1
106811,1
106904,0
106903,0
106902,1
106901,1
106900,1
106899,1
106908,0
106898,1
106896,0
131725,1
106895,1
106894,0
106893,0
106892,0
131726,1
106905,1
131724,0
106907,1
106789,1
106794,0
106793,1
106792,0
106791,1
131723,0
106790,0
106788,1
106844,1
110883,0
106786,1
110884,1
106783,0
106769,0
131736,1
131727,0
106890,0
106897,1
106888,0
106915,1
131733,1
106914,1
106913,1
106912,1
106889,0
106887,0
106917,1
106886,1
106861,0
106860,0
106859,1
106858,0
131734,1
106916,0
106918,1
110870,0
131729,1
106910,1
106911,1
131728,0
110868,1
110869,0
106925,0
106924,1
131731,0
106923,0
106922,0
106921,0
106920,0
131730,1
106919,1
106795,1
106796,1
131751,0
106830,1
106835,1
106834,0
106833,0
110876,1
106832,1
131770,0
106829,0
106837,1
110877,0
110878,1
106828,1
106827,1
106826,0
106825,1
106836,1
106838,1
106804,1
106806,0
131766,1
106810,0
106809,1
106808,1
110881,0
106807,0
106805,0
131753,1
106812,0
106822,1
110879,1
131769,1
106840,0
106839,1
106824,1
106803,1
106797,1
110885,0
110888,1
131778,1
110889,1
106770,1
106782,1
110875,1
106784,1
106772,1
106800,1
131779,0
106799,0
131780,0
131781,0
131755,1
131777,1
106773,1
110882,0
131772,1
106801,1
110886,0
110887,1
106780,1
131771,0
106779,1
106778,0
106774,1
131773,0
131774,0
106777,0
106776,1
106775,0
131775,1
110793,1
107580,0
107071,0
131710,0
131703,1
107743,1
131704,0
107741,1
107740,1
131706,1
107817,1
107755,1
110766,1
131690,0
107774,1
107773,1
107772,0
131707,0
110762,1
107744,1
107745,1
131702,1
107749,0
107776,0
107775,1
110767,1
107752,1
107751,1
107750,1
110768,1
131700,1
110769,1
131697,0
107748,0
107747,1
131698,1
131699,1
107770,1
110763,1
107769,0
107870,1
131709,1
107875,0
107874,1
107873,0
107872,1
107871,1
107869,1
107877,0
107868,1
107867,1
107866,0
107865,1
107864,1
107863,0
107876,0
107878,0
107768,0
131708,1
107767,0
107766,1
107765,1
107764,1
107763,1
107762,1
107760,1
107820,0
107759,1
107758,1
110765,1
107756,1
107818,1
107819,1
107777,0
107778,0
131696,1
110794,0
131373,1
107358,0
107357,1
131374,1
107573,1
107574,1
107793,0
131372,0
107792,1
107791,0
107790,0
107789,1
131375,0
107787,1
107359,1
107361,0
131534,0
110813,1
107373,1
131370,1
107372,0
107371,1
107370,1
107369,1
107368,1
110815,1
107367,1
110814,0
107365,1
131371,1
107363,0
107362,1
131376,0
107794,1
107798,1
107806,0
107811,1
110759,1
131693,0
107808,0
107807,1
131695,1
107805,1
107813,1
107804,1
107803,0
107802,1
107801,1
107800,1
107799,0
107812,1
107814,1
107786,1
131705,0
107784,0
131535,0
107783,1
110760,1
131536,0
107781,0
110761,0
107815,1
107779,1
107785,1
107795,0
131692,1
107797,0
107816,1
110751,1
131711,1
131677,0
107861,1
107625,1
131670,1
107624,1
107623,0
110785,0
107622,0
107621,1
107620,0
107619,1
107626,1
107635,0
110783,1
107637,1
110780,0
131671,0
107627,1
110784,1
107628,1
131666,1
131664,1
107843,1
107842,1
107840,1
107254,1
107738,0
107634,1
107629,1
107633,1
131667,0
107632,1
131668,1
107631,1
107630,1
131672,1
107650,0
107649,1
107588,0
110786,1
107593,1
107592,1
107591,1
107590,1
110790,1
110791,1
107617,1
107586,1
110792,1
107585,0
107584,1
107583,1
107582,1
107616,1
107618,0
131673,1
107642,0
107647,1
107646,1
131675,0
107645,1
107644,0
107643,1
107641,0
107638,1
110781,1
110782,1
131688,0
107640,0
107639,1
131676,0
131663,1
110754,1
107845,1
110750,0
107885,1
131716,0
131717,1
110749,1
131718,0
107883,1
107881,0
107887,0
107739,1
131719,1
107859,1
107837,0
107836,1
110756,1
107886,1
107888,0
107834,0
107895,0
131712,0
107860,1
107880,1
107882,1
107897,1
107896,1
131714,1
107889,1
107894,1
107893,0
107892,1
110747,1
107890,1
110748,1
107835,0
107833,0
107846,1
110752,0
107858,0
131674,0
131660,0
107855,0
107854,0
107853,0
107851,0
110755,0
107850,0
131662,1
107849,1
107848,1
110753,1
107847,1
107841,1
131721,1
107832,1
107826,0
107831,1
107830,0
110757,1
107829,0
107828,1
107827,0
110758,1
107838,0
131691,0
107825,0
131689,1
107823,1
107822,1
107821,1
131735,1
131737,1
106856,0
131553,1
107236,0
107235,1
107234,1
107233,1
107232,1
107231,1
107229,0
131552,1
107209,1
107207,1
107185,0
107184,1
110833,1
107183,0
107182,0
107237,1
107238,0
107239,0
110824,1
107210,0
107228,1
107230,0
107250,1
107249,0
107248,1
107246,0
110825,0
107245,1
107244,0
107243,0
107242,1
107241,1
107240,1
107181,0
107180,0
110834,1
107199,1
131564,0
107204,1
107203,1
107202,1
107201,1
107200,1
107198,1
107206,1
107197,1
107196,1
107195,0
107194,1
110830,1
107192,1
107205,1
110832,0
107179,0
110835,1
107178,0
107177,1
107176,1
107175,1
107174,1
107173,0
107171,1
107187,1
107170,1
107169,1
107168,1
107167,1
107186,1
107208,1
107227,1
107211,0
131550,1
131543,0
131541,1
131542,1
107085,1
107103,1
107163,0
107104,1
107122,1
107087,0
107121,0
107120,1
107119,1
107118,1
107117,1
131544,1
107086,1
107088,1
107115,1
107096,0
110843,1
107101,0
107100,1
107099,0
107098,1
110844,1
107095,1
107089,1
131551,0
131539,0
107093,0
107092,1
107091,1
107090,0
107116,1
107114,0
107212,0
107219,1
110828,1
131548,1
107223,0
107222,1
107221,1
110829,1
107218,0
107226,1
107217,0
107216,1
131549,1
107215,1
107214,1
107213,1
107225,1
110827,1
107113,1
110842,1
107112,1
131545,1
131546,0
107111,1
107110,1
131547,1
107108,1
110826,0
107107,0
107106,0
107105,1
107164,1
107165,1
107166,1
107191,1
131554,1
106855,0
107189,1
106958,0
106957,1
131635,1
106956,1
106955,0
106954,0
106953,1
106952,1
106951,1
106950,1
110866,1
107006,1
110858,1
131636,1
107060,1
106959,0
106960,0
106961,1
131634,1
106931,0
131631,1
106930,1
106947,1
131632,1
131633,0
106968,1
106962,1
106967,1
106966,1
106965,1
110863,0
106964,1
110864,0
107059,0
110847,0
107058,1
107077,1
107062,1
107064,1
110845,0
107079,1
107078,1
131639,0
131641,1
107061,1
110846,1
131627,1
107075,0
107074,1
107073,1
107072,0
107044,1
107045,0
110848,1
107051,1
107057,0
107056,0
107055,1
107054,1
107053,0
107052,1
107050,1
107046,1
131637,0
107049,1
107048,0
110849,0
131638,0
107047,1
106932,1
106933,0
106934,0
106973,1
131559,1
106978,1
106977,1
106976,0
106975,0
131560,1
131561,1
106979,1
106990,1
106991,1
106992,1
107005,0
110859,1
107004,1
110862,0
106981,0
131562,0
131556,0
110831,1
107188,1
131555,1
107083,0
107081,1
106988,0
106987,1
110861,1
106986,1
131557,0
131558,0
106984,1
106983,0
106982,1
110860,1
107003,1
106935,1
131629,1
106946,0
106945,1
106944,1
106943,1
106942,1
106941,1
106940,1
106970,0
131630,1
106939,1
110867,1
106938,0
106937,1
106936,0
106969,1
106971,1
107002,0
106997,0
107001,0
107000,1
131563,1
131593,0
106999,1
106998,1
131596,1
106972,0
106996,0
106995,1
131655,1
131640,0
106994,0
106993,1
107123,0
107124,0
107125,1
107126,1
110913,0
106626,1
106625,0
106624,0
106623,0
106622,0
106621,1
106620,1
106619,1
131656,1
106618,1
106617,1
110914,0
106615,0
106614,1
106648,1
106649,1
106650,1
106675,0
110906,0
106680,1
106679,1
106678,1
106677,1
106676,1
131748,0
131659,0
106673,1
131749,1
106672,1
106671,1
106670,0
106669,1
131538,1
106613,1
131579,1
106630,0
106636,1
106635,1
106634,0
106633,1
106632,1
106631,1
106629,0
106638,1
110912,1
106628,1
106685,0
110904,0
110903,0
106744,1
106637,1
110911,1
106612,1
131570,1
106611,1
110915,1
106627,1
106684,1
131568,0
131569,0
110910,1
106640,1
106645,1
106644,1
131571,0
106643,1
106642,0
106641,1
131747,0
131746,0
106681,1
106877,0
106883,1
106882,1
131738,0
106880,1
106879,1
106878,0
106876,0
106885,1
106875,1
131739,0
106874,0
106873,1
106872,1
106871,1
106884,0
106865,0
106869,1
131750,1
106854,1
106853,0
106852,1
106851,1
106850,1
106849,1
106848,0
106863,0
110873,1
106847,0
110874,1
106845,1
106862,1
106843,1
106870,1
106868,1
110905,1
131743,1
106655,0
106654,1
106653,1
106652,1
106651,1
110909,1
131744,1
106657,0
110908,1
106667,1
106668,1
106683,1
131745,1
106682,0
106656,0
106658,0
106867,1
106664,1
106866,0
106864,0
106768,1
106767,1
106766,1
106665,0
106663,0
106666,1
131740,1
106662,0
106661,1
106660,1
131741,0
106659,0
106743,1
106742,1
106741,1
131589,1
106708,1
106706,1
106928,0
131587,1
106929,1
131588,0
107141,1
106710,0
107140,0
107139,1
107138,1
107137,1
131590,0
107136,1
106709,0
110897,0
107135,1
106715,0
106721,1
106720,1
106719,0
106718,0
106717,1
106716,0
131583,0
106711,1
106714,1
106713,1
131585,1
106712,0
131586,0
110896,1
107144,0
107133,1
106722,0
131567,1
110838,1
107157,1
107156,1
107155,0
110839,1
107154,1
131565,1
107159,0
107152,1
107151,0
107150,0
107149,0
107148,0
131594,1
107158,1
107160,1
131591,1
107127,1
110840,1
107131,0
131592,1
107130,1
107129,1
107128,1
107134,1
110837,1
107145,0
107146,1
107147,1
107162,1
110836,1
107161,1
131582,1
106707,1
106740,1
110890,1
131575,1
131576,0
106765,1
106764,1
106763,1
106762,0
106761,1
106745,1
106760,1
131577,1
110891,1
106757,1
106756,1
106755,0
110895,1
131574,0
106753,0
110894,0
106739,1
131572,1
110893,1
131573,0
106737,1
106736,0
106735,0
106728,1
106734,1
106733,1
106732,1
106731,0
106730,1
106729,1
110892,1
131578,1
106705,1
131581,0
106694,1
106693,1
106692,0
106691,0
110901,1
106690,1
106689,1
110899,1
106688,1
110902,0
106687,1
106686,1
106704,1
106724,1
106696,0
106697,1
106752,1
106927,1
131580,1
106751,1
106750,1
106749,0
106748,1
131566,1
106725,1
110898,1
106723,1
106703,0
106702,1
106701,1
106700,1
106699,1
115991,1
116008,1
134906,0
140223,0
140171,0
140172,1
140145,0
140143,0
140174,0
140127,0
140116,1
140117,1
140118,1
140119,1
140120,1
140121,1
140122,1
111954,0
140123,1
140170,1
140169,1
140168,0
140157,0
140150,0
140151,1
140153,1
140154,1
140155,1
140156,0
140160,1
140167,1
140144,0
140161,0
140162,0
140164,1
140165,0
140166,0
140124,0
111947,1
140125,0
140215,0
140210,0
140211,0
111944,1
140212,1
140213,0
140214,1
140216,1
140237,1
140217,0
140218,1
140219,1
111945,1
140220,0
140222,1
140221,0
140175,1
140126,0
140135,1
140128,0
140142,1
140129,1
140131,1
140132,1
140134,0
140136,1
140173,1
140137,1
140138,0
140139,1
140140,0
140141,1
111949,0
140149,0
140148,0
140147,0
140344,0
140338,1
140339,1
140340,1
140342,1
140328,0
140343,1
140345,1
140336,0
140346,0
140347,0
140348,1
140349,0
140350,1
140351,1
140337,0
140335,1
140353,1
140297,1
140260,1
140261,1
140262,1
140263,0
140264,1
140266,1
140298,1
140334,0
140300,1
140341,1
140330,0
140331,1
140332,0
140333,1
140352,0
140329,1
140146,1
140322,1
140316,1
140317,0
140318,1
140319,0
140320,0
140321,0
140323,1
140315,1
140324,1
140325,1
140241,1
140240,0
140239,1
140159,1
111957,1
140326,1
140327,1
140305,1
140301,1
140313,1
111955,0
140302,0
140303,0
140304,1
140306,0
140314,0
140307,0
140308,1
140309,0
140310,0
140311,1
140312,0
140208,1
140225,0
140258,0
140226,1
140497,1
140498,1
140499,0
140500,0
140501,1
111969,1
140502,1
140535,1
140537,0
140475,1
111970,0
140578,0
140567,1
140568,1
140569,1
140496,1
111968,1
140495,1
140486,0
140478,1
140479,1
140480,1
140482,1
140483,1
140485,1
140487,1
140494,1
140488,0
140489,1
140491,0
140503,1
140492,1
140493,0
140570,0
140571,1
140572,1
140541,1
140566,1
140564,1
140538,1
140550,0
140539,1
140540,1
140542,1
140589,1
140543,1
140544,0
140545,1
140546,0
140547,1
140548,1
140590,0
140588,0
140573,1
140565,1
140574,1
140575,1
140576,1
140577,0
140579,1
111971,0
140580,1
140587,1
140581,1
140582,1
140583,1
140584,1
140585,0
140586,0
140477,1
140490,1
140536,0
140206,0
140184,1
140185,1
140187,1
140188,0
140189,0
140192,1
140193,1
140182,1
140194,1
140195,1
140196,0
140197,1
140198,1
140199,0
140183,0
140181,1
140200,0
140235,0
140227,1
140229,1
140231,0
140232,0
140233,1
140234,0
140236,1
140180,0
140209,1
140207,1
140176,1
140190,0
140177,0
140178,1
111953,0
140203,1
140504,1
140526,0
140519,0
140505,0
140522,1
140523,1
140524,1
140525,0
140527,0
140516,1
140529,1
140530,1
140531,1
140533,0
140534,1
140506,1
140517,1
140515,1
140204,1
140518,1
111951,1
140205,1
111952,1
140354,1
140355,0
140356,1
140507,1
140514,0
140508,1
140509,1
140510,1
140511,1
140512,0
140513,1
140259,0
140257,1
140551,0
142841,1
142996,1
142969,0
142981,1
142970,0
142971,0
142972,1
142973,1
142974,1
142975,1
142976,0
142977,0
142978,1
142979,0
142980,1
142982,0
142999,1
143024,1
143023,1
143014,0
143008,1
143009,1
143010,0
143012,1
142997,1
143013,1
143015,1
143022,1
143016,0
143017,1
143018,1
143020,1
111865,1
143021,1
142995,1
142983,1
142984,1
142831,1
142824,1
142825,1
142826,1
142827,0
142828,0
142830,1
142833,0
142821,1
142817,1
142834,0
142835,1
142836,1
142837,1
142839,0
142822,1
142820,1
142985,1
142992,1
111883,0
142986,0
142987,1
142989,1
142990,0
142991,0
111884,0
142819,1
142993,1
142994,1
142910,0
142908,1
142787,0
142832,0
143007,1
143006,0
143005,1
142940,1
142960,1
142961,1
142962,1
142963,1
142964,1
142965,1
142938,0
142958,1
142967,0
142922,1
142911,1
142912,0
142913,1
142914,0
142959,1
142957,1
142916,0
142949,0
142943,0
142945,1
142946,0
142947,1
111860,0
142948,1
142950,1
142956,1
142951,0
111861,0
142952,1
142954,1
142939,1
142955,1
142915,1
142917,1
143004,1
142968,1
111868,1
142932,1
142934,1
142935,0
111869,1
142966,1
142909,1
142930,1
143011,1
143000,1
143001,1
143002,0
143003,0
111870,0
142931,0
142929,1
142918,0
142924,1
142919,0
142920,0
142921,1
142923,0
142937,1
111858,0
111859,0
142928,1
142925,0
142926,1
111863,1
142927,0
111866,1
111867,1
142840,1
142842,1
140256,1
142843,1
142873,1
142875,1
142876,1
141572,1
141571,0
141570,1
141569,1
140271,0
140272,1
140273,1
140274,0
140275,1
140276,1
140277,1
140278,1
142872,1
142871,1
142870,1
142860,1
142854,0
142855,1
142856,1
142857,1
142858,1
142859,1
142861,1
142869,1
142863,1
142877,1
142864,1
142865,1
142866,1
142868,1
140279,0
140280,1
140281,1
111881,0
140243,1
140244,1
140245,0
140246,0
140247,0
140248,1
140249,1
140253,0
140250,1
140251,1
140252,1
140254,1
140267,1
140255,0
140242,1
140268,0
140283,0
140290,0
140284,0
140285,1
140286,1
140287,1
140288,1
140289,1
140291,1
140269,0
140292,0
140293,0
140294,0
140295,0
140296,0
140270,0
142853,1
142852,1
142851,1
111886,0
111887,0
142815,1
142801,1
142803,1
142805,1
142806,0
142807,1
142798,0
142808,1
142809,1
142810,0
142811,1
142812,0
142814,0
142800,1
142797,0
142848,0
142788,1
142844,0
142845,0
142818,1
142816,0
142847,1
142799,1
142789,1
142796,1
142790,0
142791,1
142792,0
142793,1
142794,0
142795,1
142846,0
142907,0
142862,1
142902,0
111878,0
142897,1
142898,1
142899,1
142900,1
142901,0
142905,1
142895,0
111879,1
142906,0
111880,0
142880,0
142878,1
142849,0
142896,1
142894,1
142892,1
142886,1
111885,0
142881,1
142882,1
142883,1
142884,0
142885,0
142887,0
142879,0
142888,1
142889,1
142890,1
142891,0
111882,1
142893,0
140549,0
140563,0
116009,1
140084,0
140029,0
140030,0
140033,1
140016,1
140034,1
140035,1
140037,1
140039,1
111940,1
140040,1
140042,1
140044,0
140045,1
111941,1
140046,0
140027,1
140026,0
140025,1
139864,1
139701,0
139702,1
139703,1
139704,1
139706,0
139861,1
140112,1
140024,0
140032,0
140019,1
140020,0
140021,0
140022,1
140023,1
140047,1
140048,1
140018,1
140011,1
140003,1
140004,1
140007,1
140008,1
140009,1
140010,0
140012,1
140001,1
140013,0
140049,0
140051,1
111931,1
139986,1
140096,0
140002,1
140014,0
140015,0
111943,1
140050,0
139999,0
139988,1
139989,0
139990,0
139991,0
139992,0
140000,1
139993,1
139994,1
139995,1
139996,0
139997,1
139998,1
139700,1
139699,1
139698,1
139714,0
139678,1
139736,1
139722,0
139711,1
139712,0
139713,1
139715,1
139645,1
139716,1
139717,1
139718,1
139719,1
139720,0
139721,1
139676,1
139644,1
139709,0
139635,0
139628,0
139630,1
139631,0
139632,0
139634,1
139646,1
139636,0
139643,1
139637,1
139638,1
139639,1
139640,1
139641,1
139642,1
139723,1
139724,1
139696,1
139688,1
139683,1
139684,0
139685,1
139686,1
139687,1
111938,1
139689,1
139682,1
139690,0
139691,0
139693,0
139707,1
139694,1
139695,1
111937,0
139681,0
139726,1
139733,1
139727,1
139728,1
139729,0
139730,1
139731,1
139732,1
111939,1
139692,1
139734,0
139735,1
111936,1
139710,0
139708,1
139680,1
140083,1
140085,0
139626,0
140086,1
139875,0
139876,0
139877,0
139879,0
139892,1
139880,1
139882,1
139883,1
139884,1
139885,1
139886,0
139887,0
139888,1
139889,1
139890,1
139874,1
139873,0
139872,1
139895,1
139915,1
139917,1
139918,1
139919,1
139920,1
139921,1
139893,0
139871,0
139924,1
139878,1
139866,1
139867,1
139869,1
139870,1
139891,1
139922,0
139925,0
139983,1
139976,1
139977,0
139978,1
139979,1
139980,0
139982,0
139957,1
139973,1
139955,0
139926,0
139940,0
139927,1
139928,1
139929,1
139975,0
139972,0
139984,1
139963,0
139969,0
139958,1
139959,0
139960,0
139961,1
139962,0
139964,1
139971,0
139965,0
139966,0
139967,0
139968,1
139970,1
139956,1
139914,1
139913,1
139912,1
140065,1
140108,0
140110,1
140111,1
140082,1
140080,1
140052,0
140054,1
140105,1
140055,1
111933,0
140056,1
140057,0
140058,0
140059,1
140106,1
140104,1
140061,0
140095,1
140088,0
140089,0
140090,1
140091,0
140092,1
140093,1
111930,1
140103,0
140097,0
140081,0
140098,0
140099,0
140101,0
140102,0
140060,0
140062,1
139911,1
139902,1
139896,1
139897,0
139898,0
139899,0
139900,1
139901,1
139903,0
139865,0
139904,1
139905,1
139907,0
139909,1
139894,1
139910,1
139908,0
139985,1
140063,0
140070,1
140064,1
140066,1
140079,1
140067,1
140068,1
140069,0
140071,1
139987,1
140072,1
140073,1
140074,0
140075,0
140077,0
140078,1
139627,1
139625,0
140552,1
139781,1
140461,0
140462,1
140463,0
140464,1
140465,1
140466,1
140467,1
140468,1
140469,1
140470,1
140471,0
140447,1
140445,1
140418,1
140430,1
140446,1
140460,0
140458,1
140451,0
140417,0
140472,0
140459,1
140448,1
140449,1
140450,1
140452,0
140457,1
140453,1
140454,1
111967,0
140455,0
111964,1
140456,0
140419,1
111963,1
140420,1
139785,0
140441,1
140442,0
140443,1
140115,0
140114,0
140113,1
139773,1
140439,1
139774,1
139775,1
139776,0
139777,1
139778,1
139779,0
140440,1
140438,1
140421,1
140428,1
140422,1
140423,1
140424,1
140425,1
140426,1
140427,0
140429,0
140436,0
140431,1
140444,1
140432,0
140433,1
140434,1
140435,1
140415,1
140383,1
140382,1
140399,0
140392,1
111959,0
140394,1
140395,1
140397,1
140398,1
140400,0
140390,0
140402,1
140386,1
140403,1
140404,0
140405,1
140406,1
140391,0
140389,0
140407,0
140559,1
140553,1
140554,1
140555,0
140556,0
140557,1
140558,1
140560,1
140388,1
140561,0
140562,1
140476,1
140473,1
140357,0
140401,0
111960,0
140408,0
140381,1
140375,1
140367,0
140368,1
140371,1
140384,1
140372,0
140373,0
111961,1
140365,1
140376,0
111965,1
140377,1
140378,1
140379,0
140380,1
140366,0
111958,1
140409,1
140416,1
140410,0
140412,1
140413,1
140414,0
140387,0
140385,1
140369,1
140364,1
140358,1
140359,1
140360,0
140361,0
140362,0
140363,1
139780,0
111924,0
139624,0
139783,1
139829,1
139817,1
139818,1
139819,0
139821,1
139822,1
139823,0
139824,1
139825,0
139826,0
139827,1
139828,1
139739,1
139737,0
139863,1
139816,0
139813,0
139812,1
139803,1
139860,1
139832,0
139830,1
111919,0
139802,1
139814,0
139804,1
139811,1
139805,0
139806,0
139807,0
139808,0
139809,1
139810,0
139662,0
139650,1
139652,1
111922,1
139672,1
139673,1
139674,1
139675,1
111921,1
139649,0
139647,1
139670,1
111923,0
139677,1
139633,0
139621,1
139622,1
139623,1
139671,1
139669,1
139653,1
139660,0
139654,1
139655,0
139656,1
139657,0
139658,1
139659,1
139661,1
139668,1
